Name,ID,Zip,County,Address,Latitude,Longitude 
Mix 1599920,ec3xb42s,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599916,ec37pgr5,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599919,ec3uec4e,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1591216,ec3cxbnj,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599921,ec3mbfb7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599866,ec3108b7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599938,ec35bpjm,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599923,ec3edjyf,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1595532,ec3e5dhn,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599909,ec38p8d6,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599933,ec3e9s4g,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599884,ec3rkht7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599902,ec3gqr2w,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599897,ec3fxfpq,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1589207,ec393148,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599944,ec3m4t14,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599942,ec3zfsmg,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599871,ec333w6j,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599895,ec3bf7ef,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599869,ec37f9j6,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599876S,ec36t4k3,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599907F,ec38xgmf,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599918,ec3ynqsc,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599910,ec33kg7g,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599970,ec3rrz8e,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599930,ec3z4bet,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599899,ec3tu35y,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599922,ec33353q,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599894,ec32n0de,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599907,ec3b3az0,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599917,ec36mwr2,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599966F,ec346y1j,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599970S,ec37uzzn,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599928,ec3rxadw,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599952,ec3awpj4,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599881,ec3dcz7x,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599956,ec3efna7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599950,ec39mr9r,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599966C,ec3exege,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599872,ec38w2md,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599953,ec3szxje,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599912,ec3pz947,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599915,ec3caqhc,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599900,ec3fw6ye,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599934,ec3csuca,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599924,ec3mmgfk,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599925,ec3f6k79,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599892,ec3ttdh1,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599966S,ec352kmt,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599943,ec3f5aq4,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599932,ec3nnf6r,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599954,ec30gbhf,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599949,ec3j8ykr,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 15999641,ec3spn5h,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599946,ec38kupt,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599965,ec3mqphg,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599905,ec3e58xc,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599945,ec3n6t70,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599957,ec3mj87t,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599927,ec3wxr3u,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599898,ec3xs0fz,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599975,ec31n9ws,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599941,ec3c3wc3,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599979,ec3j8453,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599947,ec36r60m,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599964,ec34u1su,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599940,ec36aeg9,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599951,ec3ptddn,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2104972,ec3fy0pm,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599968,ec3g9k37,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599935,ec3u8z2q,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599977,ec3rj4j3,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599936,ec3aee5u,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599982,ec39e83s,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108166,ec324hnm,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599963S,ec3rmdau,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599976,ec3tzpjx,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599931,ec3y453d,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599939,ec324fky,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599911,ec3rdmj6,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599937,ec3y9yc4,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599978,ec3zxkcy,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599993,ec3563qz,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599954C,ec3gt1gf,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599969,ec3rfdrh,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108283C,ec3qnamt,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108164,ec3x8pj4,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599963,ec3ej7f5,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599955,ec39ctz7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599966,ec38ktnh,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108207,ec30jjpb,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599971S,ec3rrfdz,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2106318,ec3upyxf,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2138180C,ec35auhp,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2138166C,ec3zd6es,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599967,ec33nt2e,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108470,ec3zhn6y,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599981,ec37d76s,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2201905,ec3ex67a,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599958,ec3c48f2,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2304966,ec3j4wp6,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599971,ec3rx0wy,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108282,ec3r6uzx,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 23014771,ec3zp54f,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599984,ec30drgx,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599962S,ec3tnf3a,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2306952,ec3cm0mg,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108283,ec3sy834,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2139968,ec3f8380,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599948,ec3qsz8t,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599983,ec3mkr03,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2304966C,ec3jh470,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599962,ec317cjq,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308159C,ec3s67f7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2138180,ec30we6n,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599959,ec38t9nx,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599971C,ec3x4sea,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599990,ec3d8n3y,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2301037,ec3jn6pu,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2304968,ec3znzmj,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 23081662,ec38w1sy,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2138166,ec38q4n0,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2300745C,ec3g9gkk,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108379,ec3n7ejg,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308194,ec3ppsf6,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308180,ec3wqcbf,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599989,ec332e5q,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308180C,ec373m8m,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2118195,ec3j67em,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 23081941,ec3hj71r,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2204139,ec3f9awf,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308207,ec3k1szs,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599986,ec33a10u,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308161,ec385f7f,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 23081921,ec3zg3ew,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2301037C,ec3qgd70,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599991,ec3z9dn9,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599985,ec393ae5,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2315365C,ec3b8wsw,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2411037,ec3ebmck,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308192C,ec3n4fqu,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2115365C,ec3mhq12,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2138378,ec3a2sf8,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2318207,ec3xnj3z,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2208480,ec3a1bfw,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108282C,ec3bbwcx,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2304972,ec3hccz8,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2315365,ec3hhm87,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2317406,ec31ngre,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308166,ec397105,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308194C,ec3gnw55,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2517963,ec3yrwxq,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2008108,ec3dwntj,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2300745,ec3y9j7k,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2106318C,ec3cmq6h,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2304967C,ec3uahq6,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2305387,ec3715ez,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3415362,ec3yxhpm,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308426,ec3cy2hz,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2304968C,ec3sd79z,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3414556,ec3xbesb,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2313002,ec36fj3w,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308159,ec3ff570,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108379C,ec39kc0k,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2115365,ec36njrh,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308207C,ec3cshkw,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2335435,ec3yz1xq,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3407963,ec34hwq8,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2319001,ec38h25n,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2301477,ec3a3fr6,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308197C,ec3u2s4s,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2301477C,ec3s1hrb,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2304969C,ec3p71t6,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2315056,ec3xq77h,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2338166,ec3aeu96,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599980,ec332pyd,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3419001,ec3mum95,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3428207,ec32q1yq,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3507963,ec37y0a5,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3411037,ec3nz35d,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308426C,ec3pb44b,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2527963,ec3a4wnz,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3410000,ec368cwr,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3418376,ec3mw8wr,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3408376,ec37a5gb,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2304969,ec35f34a,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599988,ec3a08xd,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308197,ec3uxked,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2318147,ec3dq0g3,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 1599987,ec323q1e,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308161C,ec3kcsk7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 5LTW947,ec386qcn,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 23081591,ec3fyj5c,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3419939,ec3gsts5,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2419939,ec30gg4n,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308195,ec3j0wy7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2315362,ec3s6m6k,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2108161,ec32ymdu,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308192,ec3urwe7,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2106319,ec3t916q,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308164,ec3n1a91,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2308166C,ec312t1h,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 23081611,ec33f2my,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3426737,ec33npxt,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3415849,ec3938n3,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2515362,ec3xxwmb,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3507962,ec3ds2py,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 23081661,ec35atj8,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 3403286,ec3dmmem,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 2304967,ec33gfsf,97217,Multnomah County,"5225 N Channel Ave, Portland, OR 97217, USA",45.5610747,-122.7155495
Mix 6hn15000 (Type IL),ec3nb4cu,97060,Multnomah County,"5700 NE Sundial Rd, Troutdale, OR 97060, USA",45.563661,-122.410523
Mix 40n17f00 (Type IL),ec3s5gax,97060,Multnomah County,"5700 NE Sundial Rd, Troutdale, OR 97060, USA",45.563661,-122.410523
15804320,ec3rk63f,97317,Marion County,"4105 Lancaster Dr SE, Salem, OR 97317, USA",44.9010608,-122.9712008
Mix 390871,ec3pga9y,97408,Lane County,"3600 Wildish Ln, Eugene, OR 97408, USA",44.1096264,-123.0671489
15164359,ec3j3esp,97317,Marion County,"4105 Lancaster Dr SE, Salem, OR 97317, USA",44.9010608,-122.9712008
9.5mm 80gyr PG64-22 120.20,ec3q1xmr,97408,Lane County,"90520 Coburg Rd, Eugene, OR 97408, USA",44.1224836,-123.0580186
15134520,ec3qycq2,97317,Marion County,"4105 Lancaster Dr SE, Salem, OR 97317, USA",44.9010608,-122.9712008
